Total_Population,Median_Income,Percent_Bachelor_or_Higher,ZIP
153,107054,92.2,60111
4783,76528,93.3,60112
245,74821,95.7,60113
42456,47310,91.7,60115
15623,99510,93.5,60118
10872,120139,98.3,60119
50589,78360,73.9,60120
49537,82358,83.5,60123
24172,137335,97.2,60124
48032,140176,96.4,60126
224,98750,95.8,60129
14165,78625,96.7,60130
18258,74606,77.2,60131
37222,88460,82.1,60133
30938,143697,97.9,60134
7021,84333,88.7,60135
8481,121733,96.2,60136
38945,127886,95.1,60137
33161,83363,82.7,60139
21287,107104,92.4,60140
280,14044,86.1,60141
29449,85824,95.8,60142
11645,115781,95.8,60143
83,61250,92.5,60144
2539,91304,94.6,60145
2193,77443,92.5,60146
52598,94256,96.4,60148
2007,97734,88.9,60150
3944,123409,95.9,60151
12264,91833,93.5,60152
23385,64767,77.7,60153
16694,101414,93.1,60154
7965,58807,87.8,60155
28958,110988,96.4,60156
2550,108967,96.1,60157
25177,64400,72.3,60160
8213,68250,82.8,60162
5273,79618,85.7,60163
21371,71549,75.2,60164
4566,74448,57.5,60165
33910,92512,88.4,60169
10532,72466,91.4,60171
24016,104792,92.7,60172
14067,105243,96.7,60173
30799,99185,94.2,60174
25957,169742,98.0,60175
11600,65862,81.1,60176
23931,118484,89.1,60177
21996,84787,95.8,60178
1721,111250,96.8,60180
30973,86812,91.9,60181
0,-666666666,-666666666.0,60183
2220,165703,98.0,60184
34049,97415,83.6,60185
29258,113614,95.7,60187
42219,104394,91.8,60188
31036,117574,97.0,60189
11652,139130,97.4,60190
14193,86565,88.1,60191
16536,150404,96.7,60192
39451,89678,96.1,60193
20312,91402,95.9,60194
5018,90188,98.3,60195
43122,89032,96.3,60201
33868,96869,95.2,60202
4540,159922,94.4,60203
191,-666666666,100.0,60208
3207,89654,98.4,60301
33063,94036,97.1,60302
17564,130290,97.0,60304
11568,144784,97.5,60305
7833,81201,94.2,60401
64659,71449,84.1,60402
17225,68300,90.6,60403
19668,118701,96.1,60404
24959,55830,78.2,60406
1581,83542,93.9,60407
5307,85625,96.9,60408
35708,56727,88.5,60409
13970,112111,96.8,60410
53222,56384,87.0,60411
14284,65168,91.3,60415
9372,76520,93.1,60416
15390,90670,93.3,60417
10733,73479,92.5,60418
21283,54748,92.6,60419
4746,67795,91.6,60420
3850,100956,96.5,60421
9735,136715,98.4,60422
32596,134640,97.4,60423
2309,77134,92.6,60424
8623,69278,94.0,60425
23213,41246,78.8,60426
11155,48542,88.7,60428
15069,56366,93.4,60429
20430,85136,95.7,60430
27357,109136,95.2,60431
20483,61345,61.9,60432
15485,58826,78.0,60433
48574,72860,84.5,60435
18452,57815,80.2,60436
88,87500,98.5,60437
29059,68502,92.2,60438
24670,128028,95.3,60439
51412,87009,88.1,60440
37046,98548,92.6,60441
13135,123208,96.6,60442
20735,85878,93.5,60443
1928,83182,94.3,60444
14632,67411,88.6,60445
41253,96317,84.7,60446
15662,111593,94.2,60447
24626,119229,97.6,60448
9564,89974,93.1,60449
20729,82295,94.0,60450
37488,128316,97.9,60451
26939,90812,93.1,60452
57665,77221,89.8,60453
17204,61273,82.7,60455
4299,56841,88.8,60456
14650,81723,86.9,60457
14360,59077,84.0,60458
29122,81060,79.1,60459
1319,78424,91.2,60460
4988,99125,95.0,60461
40942,94689,93.0,60462
13687,102773,97.1,60463
9779,127686,96.5,60464
18278,79306,88.6,60465
21243,59291,91.1,60466
25161,103175,96.4,60467
5782,94620,93.1,60468
5423,60375,75.7,60469
387,66500,97.2,60470
13237,71432,94.5,60471
4812,47120,81.5,60472
21695,80893,91.4,60473
684,87188,91.8,60474
10185,60220,87.9,60475
2169,65714,91.8,60476
36543,90712,95.1,60477
16591,73395,95.2,60478
676,100250,96.2,60479
5300,98659,92.3,60480
11303,73223,92.4,60481
11084,53993,89.8,60482
6633,62570,94.7,60484
26198,129129,96.8,60487
22343,146551,95.7,60490
22779,132110,93.1,60491
11655,55429,66.1,60501
23056,146855,94.5,60502
16660,140723,94.6,60503
39128,92760,90.6,60504
59466,63417,61.4,60505
50300,71560,82.2,60506
28393,114323,96.7,60510
1756,113065,98.3,60511
880,100927,86.3,60512
19366,98984,91.9,60513
9691,108175,96.7,60514
29112,116601,97.9,60515
28617,113032,94.4,60516
33282,95145,93.5,60517
3514,69309,87.9,60518
70,107083,100.0,60519
2927,87589,95.7,60520
18102,242462,97.8,60521
10179,106185,96.2,60523
31647,108941,94.3,60525
13468,113210,97.2,60526
28983,115318,96.6,60527
901,99205,96.1,60530
2269,75000,95.6,60531
29135,96935,97.8,60532
10670,59327,82.8,60534
88,89375,98.2,60536
551,79091,95.1,60537
30101,91591,91.1,60538
246,-666666666,87.1,60539
42756,143912,98.5,60540
3447,111667,95.9,60541
18105,105450,94.2,60542
40714,108924,94.2,60543
28073,103667,93.7,60544
13704,88750,90.4,60545
16470,106967,96.5,60546
12040,82607,92.4,60548
691,114063,84.9,60549
1177,75943,94.9,60550
4850,82277,82.6,60551
4538,120944,97.6,60552
666,100000,95.6,60553
12029,117580,95.5,60554
14436,95346,90.1,60555
2216,85417,93.2,60556
218,-666666666,86.1,60557
13557,198836,99.4,60558
24411,88290,96.0,60559
26932,106543,95.2,60560
22997,110061,95.5,60561
38702,106328,95.8,60563
46832,170630,98.0,60564
38942,155179,97.1,60565
24754,153026,96.9,60585
48029,123780,92.7,60586
16398,121294,97.3,60601
938,167617,100.0,60602
1110,124888,100.0,60603
737,76667,98.0,60604
34314,116462,96.2,60605
3513,133333,99.3,60606
28797,119500,96.6,60607
82749,66821,75.3,60608
63241,47209,74.1,60609
42904,106277,97.4,60610
35247,126812,99.4,60611
34459,58858,88.5,60612
51961,92238,96.3,60613
71701,135364,98.0,60614
42780,56518,93.5,60615
52707,72326,85.0,60616
83188,51203,82.3,60617
92235,100976,89.2,60618
60443,42802,89.8,60619
68330,46472,86.4,60620
26997,30163,80.7,60621
53944,119134,94.2,60622
76611,37814,67.8,60623
35664,31768,75.4,60624
80296,83527,86.4,60625
50135,56145,89.9,60626
61419,48601,86.6,60628
108997,53318,74.8,60629
55295,91135,91.2,60630
30418,112974,95.2,60631
86372,53966,71.3,60632
12440,54956,83.8,60633
75873,82771,87.2,60634
29833,30451,77.1,60636
51145,37247,89.7,60637
57799,85374,84.9,60638
85248,54969,70.5,60639
67317,69397,92.2,60640
68968,79884,83.3,60641
21444,137853,96.6,60642
48270,80461,92.7,60643
49445,34177,83.7,60644
48692,73726,85.7,60645
28770,112283,94.5,60646
85685,97550,91.0,60647
50143,39862,88.4,60649
65229,48532,77.9,60651
42223,76300,80.9,60652
34364,35136,89.1,60653
23475,138279,99.0,60654
28000,115324,96.3,60655
29180,82992,92.0,60656
71192,105428,98.6,60657
42621,64202,82.2,60659
42895,63596,91.6,60660
11513,139748,99.2,60661
24233,81678,87.3,60706
40845,76343,87.7,60707
13268,99390,93.4,60712
30857,76052,89.4,60714
22198,62992,89.2,60803
84189,64325,68.9,60804
19730,92266,93.8,60805
25538,35835,88.9,60827
33968,52915,84.2,60901
581,58438,85.9,60910
1206,82375,88.4,60911
565,62727,95.0,60912
1457,82188,93.8,60913
28443,85275,95.4,60914
10081,53243,88.5,60915
407,77969,81.6,60917
622,65750,93.1,60918
517,85208,97.9,60919
204,78750,82.1,60920
1523,62692,92.5,60921
2557,72917,93.4,60922
1590,66346,95.7,60924
76,57917,100.0,60926
2233,91167,94.6,60927
559,63125,95.2,60928
624,58698,89.9,60929
768,50417,94.1,60930
594,47232,95.0,60931
397,228199,90.4,60932
300,50536,88.8,60933
208,98750,82.9,60934
1235,105583,95.6,60935
4230,53750,88.8,60936
1718,66034,86.3,60938
0,-666666666,-666666666.0,60939
3399,90385,93.7,60940
1639,82227,98.7,60941
5717,46452,84.9,60942
242,56875,98.2,60945
401,68083,96.2,60946
1741,78409,95.0,60948
517,54167,90.5,60949
12081,80325,93.2,60950
759,82054,95.7,60951
653,54792,90.2,60952
2444,55298,84.0,60953
5612,54495,85.8,60954
1877,70500,74.5,60955
122,46250,86.1,60956
5642,64341,94.1,60957
1476,41250,78.5,60958
938,47574,94.0,60959
872,52393,89.4,60960
898,54760,94.3,60961
637,62778,90.2,60962
1506,63913,93.4,60963
4887,74087,89.9,60964
1600,45714,81.3,60966
0,-666666666,-666666666.0,60967
516,68750,88.8,60968
60,112750,92.3,60969
6025,51483,86.3,60970
406,67917,86.8,60973
310,53269,91.6,60974
1289,75909,92.0,61001
1460,69028,88.3,61006
325,66719,98.6,61007
34227,69945,82.4,61008
7399,83750,95.9,61010
2681,152250,96.9,61011
2424,95938,87.2,61012
621,65417,90.8,61013
1064,66019,90.6,61014
903,78250,97.8,61015
5185,97500,94.2,61016
953,73828,94.2,61018
3256,97813,95.4,61019
3170,86938,96.1,61020
22593,59930,88.3,61021
2524,73861,92.9,61024
4465,63995,93.6,61025
102,61333,100.0,61027
1639,70703,89.5,61028
2292,66696,94.7,61030
1745,72639,93.6,61031
29359,49346,90.7,61032
6796,75412,95.8,61036
105,66375,100.0,61037
1233,94267,96.9,61038
829,84167,97.4,61039
1436,49659,90.3,61041
428,67292,97.8,61042
159,58750,95.5,61043
235,54091,86.0,61044
2659,89100,96.0,61046
1626,78250,91.5,61047
3851,73313,93.5,61048
644,82917,71.4,61049
357,108750,85.3,61050
1549,62232,93.4,61051
1038,87361,96.6,61052
2839,63710,90.3,61053
3633,48387,83.4,61054
67,-666666666,100.0,61057
176,51473,88.0,61059
1482,70451,94.5,61060
6880,83343,90.5,61061
2015,77937,94.7,61062
4144,86136,95.4,61063
3898,71647,94.5,61064
10681,109226,95.6,61065
604,53512,89.1,61067
14862,64828,87.8,61068
1389,86429,96.8,61070
13766,55478,89.4,61071
11077,108681,98.2,61072
20567,98585,94.8,61073
4093,52267,83.1,61074
1026,68625,94.0,61075
118,-666666666,100.0,61077
1255,72794,95.6,61078
213,44034,96.3,61079
10780,77386,90.5,61080
21138,57618,91.0,61081
3118,90605,94.7,61084
2923,57156,94.5,61085
1755,72778,87.9,61087
6094,93507,94.8,61088
575,65446,94.9,61089
0,-666666666,-666666666.0,61091
20481,45363,81.4,61101
16875,41097,77.9,61102
23441,49192,87.0,61103
18306,29594,77.1,61104
29386,69982,93.0,61107
29673,59783,87.3,61108
26382,58242,83.4,61109
22756,56276,92.0,61111
113,-666666666,69.9,61112
15017,80930,93.4,61114
22542,70500,90.9,61115
37838,55613,88.4,61201
932,74583,94.9,61230
5158,59551,94.7,61231
1506,65000,92.6,61232
253,57500,90.8,61233
1073,70357,94.3,61234
1464,57813,92.5,61235
65,44028,83.3,61236
0,-666666666,-666666666.0,61237
2985,74737,93.8,61238
1174,37361,71.9,61239
5880,100625,94.9,61240
6775,70019,93.1,61241
1136,87375,88.7,61242
277,126563,96.0,61243
23239,62058,86.3,61244
2713,81141,95.7,61250
382,73125,98.0,61251
5424,67689,89.5,61252
12103,84009,97.4,61254
2063,81287,93.5,61256
836,73125,93.1,61257
188,39457,95.6,61258
1379,91080,92.7,61259
595,45556,83.8,61260
644,50441,85.2,61261
734,87344,88.4,61262
808,64444,84.3,61263
9927,70734,90.8,61264
44006,63755,89.5,61265
7096,82054,94.7,61270
1357,57083,91.0,61272
3175,101293,95.2,61273
269,93846,94.0,61274
4393,93077,96.0,61275
77,-666666666,100.0,61276
2978,77727,91.8,61277
657,84167,91.7,61278
944,80139,98.4,61279
2553,82262,95.6,61281
8234,67865,93.7,61282
1422,67250,72.0,61283
1745,98828,97.6,61284
2661,74311,82.1,61285
10380,55233,87.7,61301
3556,69071,94.1,61310
217,-666666666,81.2,61311
433,85000,91.5,61312
232,114792,98.0,61313
889,75125,90.2,61314
248,48750,81.7,61315
196,61250,97.9,61316
460,42500,79.5,61317
620,60750,83.9,61318
1297,74211,88.3,61319
675,68906,96.1,61320
312,76089,96.1,61321
1481,66146,79.3,61322
105,42031,93.2,61323
85,-666666666,100.0,61324
1028,81667,96.9,61325
2083,66346,91.1,61326
1385,115862,97.3,61327
78,-666666666,100.0,61328
1314,62500,88.9,61329
1222,71023,92.0,61330
0,-666666666,-666666666.0,61331
139,-666666666,96.9,61332
270,68750,94.3,61333
604,92566,94.9,61334
362,88250,97.6,61335
484,83836,97.4,61336
500,57188,89.0,61337
238,61375,97.8,61338
480,80357,96.9,61340
7196,72442,93.1,61341
8389,66967,88.8,61342
262,40714,92.8,61344
701,84375,95.2,61345
47,57500,78.0,61346
4501,66522,92.5,61348
1054,70294,93.4,61349
24385,72323,92.5,61350
1238,57639,94.0,61353
10422,64034,94.6,61354
10959,63405,92.1,61356
374,68750,91.4,61358
431,45625,89.7,61359
3379,91822,95.2,61360
1351,87535,89.6,61361
5855,61721,87.7,61362
300,45625,86.4,61363
18245,52845,87.6,61364
902,56935,96.7,61367
1314,70313,91.4,61368
1393,58984,89.7,61369
1168,81875,93.5,61370
85,-666666666,100.0,61371
269,76250,87.8,61372
2117,100231,95.3,61373
46,56563,73.2,61374
1163,77500,93.4,61375
1960,55398,95.2,61376
1469,46750,85.1,61377
493,100139,79.4,61378
1224,54345,91.8,61379
30809,45426,88.4,61401
1748,-666666666,52.4,61402
3730,58021,91.6,61410
346,87702,94.3,61411
1154,58426,91.2,61412
1012,68194,91.3,61413
794,61161,95.8,61414
1684,57083,89.6,61415
247,31071,89.2,61416
237,78750,90.4,61417
658,106875,97.3,61418
151,52321,93.2,61419
1002,61518,95.7,61420
1407,57614,90.6,61421
3042,55259,91.8,61422
497,54796,92.5,61423
34,62917,100.0,61424
392,51800,88.1,61425
105,-666666666,100.0,61426
2095,68500,90.8,61427
1162,77917,95.9,61428
618,70536,93.6,61430
315,48558,85.4,61431
686,64167,95.2,61432
22,-666666666,100.0,61433
2986,58317,92.8,61434
155,-666666666,100.0,61435
787,76397,94.4,61436
664,72778,91.3,61437
691,64779,96.5,61438
250,55500,82.1,61439
774,61429,96.7,61440
815,59333,96.6,61441
678,62788,86.3,61442
13584,48020,85.4,61443
1133,85750,93.5,61447
4076,73295,96.3,61448
229,46917,91.3,61449
1756,60921,92.2,61450
225,122639,97.9,61451
146,48333,85.1,61452
691,60625,96.5,61453
505,51875,98.3,61454
17653,43193,95.6,61455
464,66250,88.6,61458
348,80000,89.6,61459
179,72656,89.2,61460
10855,62679,84.6,61462
1250,55958,90.1,61465
267,69688,97.2,61466
1244,80875,97.8,61467
190,63571,100.0,61468
1926,51513,92.1,61469
505,51875,88.7,61470
136,80417,94.9,61471
387,66528,93.5,61472
1307,54722,93.1,61473
285,54338,91.6,61474
192,93641,90.7,61475
605,92750,95.1,61476
499,56250,94.0,61477
383,-666666666,52.7,61478
24,46000,100.0,61479
1352,75156,92.2,61480
520,72833,94.6,61482
1861,59732,87.1,61483
737,55288,94.0,61484
387,65000,90.6,61485
1450,70000,91.1,61486
1284,63684,95.1,61488
841,80455,96.0,61489
1103,70385,98.7,61490
2276,61875,93.1,61491
1646,53750,92.4,61501
754,84875,91.4,61516
3196,84803,95.0,61517
249,50278,83.7,61519
16176,54129,87.3,61520
10356,70304,97.4,61523
358,52150,93.8,61524
11543,144083,96.5,61525
808,97500,100.0,61526
3435,175824,98.0,61528
2730,86280,95.2,61529
6614,62009,95.2,61530
3144,63276,95.9,61531
410,55521,94.6,61532
2363,68158,94.5,61533
2057,91625,97.2,61534
2163,132891,90.7,61535
3207,72356,96.0,61536
2727,58864,92.1,61537
150,55250,86.4,61539
2771,69444,95.9,61540
99,48393,86.7,61541
3407,67292,93.4,61542
111,41563,91.2,61543
872,75000,95.2,61544
766,73545,97.0,61545
3791,75285,91.1,61546
3835,115545,99.0,61547
12301,106366,95.9,61548
18483,88159,96.2,61550
220,-666666666,93.4,61552
259,57750,91.3,61553
40775,58813,90.3,61554
3845,72415,93.0,61559
586,85114,90.4,61560
2500,72143,94.5,61561
92,-666666666,63.1,61562
556,51125,89.7,61563
1053,67917,87.9,61564
1433,74250,93.0,61565
500,65385,77.9,61567
4606,87583,99.5,61568
1010,79792,96.1,61569
1663,64188,89.7,61570
24712,85853,97.3,61571
1029,63750,94.6,61572
862,20000,91.4,61602
15789,41069,85.7,61603
28220,49740,87.9,61604
13776,23155,77.6,61605
7232,47311,93.8,61606
10522,73442,95.3,61607
4695,50958,89.0,61610
23447,74733,92.8,61611
28399,66930,97.0,61614
23167,81890,97.6,61615
5890,59286,95.4,61616
438,-666666666,-666666666.0,61625
35480,54799,92.6,61701
37517,87354,96.3,61704
12746,109606,98.0,61705
319,69712,95.6,61720
573,86583,95.7,61721
701,87500,90.8,61722
2498,77396,94.4,61723
439,83750,95.5,61724
1644,118147,97.5,61725
2508,78542,93.8,61726
9421,57928,93.5,61727
1301,73705,96.7,61728
1184,76778,97.6,61729
369,63882,98.0,61730
145,-666666666,94.0,61731
2017,85104,97.1,61732
870,84750,97.6,61733
2520,71000,92.5,61734
363,85078,93.9,61735
2578,104386,98.5,61736
444,66250,94.7,61737
4186,78958,92.7,61738
4635,72143,92.1,61739
1556,77179,95.1,61740
1635,84688,95.3,61741
1390,103906,94.3,61742
165,91250,89.9,61743
1506,62143,93.4,61744
4507,99844,97.1,61745
1452,84792,94.3,61747
2732,114150,97.5,61748
491,78750,95.4,61749
129,-666666666,100.0,61750
60,91563,92.7,61751
4461,94648,98.0,61752
3279,94069,96.3,61753
1107,94783,96.4,61754
4530,98686,97.0,61755
2564,81324,95.7,61756
1350,83542,97.1,61759
2257,58192,88.2,61760
53423,64335,97.4,61761
13688,62256,88.6,61764
673,66563,94.1,61769
1146,56500,86.8,61770
986,103750,98.1,61771
252,123529,91.7,61772
352,68542,88.5,61773
836,76250,97.4,61774
240,-666666666,96.7,61775
1321,103026,99.0,61776
1049,85858,93.1,61777
591,71406,98.4,61778
27965,35266,97.2,61801
19722,54251,92.5,61802
183,58750,94.4,61810
595,65673,95.4,61811
288,99167,96.7,61812
1665,75714,96.4,61813
1287,70924,97.5,61814
298,66071,92.3,61815
442,83750,92.0,61816
2471,65625,92.4,61817
1579,61389,96.5,61818
38128,33045,91.4,61820
29072,63889,94.0,61821
27929,94926,94.9,61822
422,64911,94.5,61830
139,91250,90.8,61831
32631,43660,89.8,61832
1831,49167,87.0,61833
8281,81250,87.5,61834
589,53889,92.0,61839
530,68250,100.0,61840
1057,69688,94.6,61841
2434,71474,94.0,61842
2138,87143,97.3,61843
810,93750,96.1,61844
251,105357,95.6,61845
4666,55290,96.1,61846
1194,80521,94.6,61847
263,74688,90.3,61848
1955,84712,96.4,61849
466,62639,89.2,61850
296,56991,95.2,61851
138,150046,95.9,61852
14288,112169,98.8,61853
1409,89792,96.4,61854
103,-666666666,70.6,61855
8315,86269,92.7,61856
146,76500,94.7,61857
2797,64375,96.1,61858
1244,103750,98.9,61859
694,135096,98.2,61862
821,98125,93.6,61863
1754,90000,90.8,61864
1395,75294,94.4,61865
13442,47703,90.0,61866
1230,47667,92.8,61870
343,87250,98.8,61871
543,96250,91.5,61872
5811,101662,99.4,61873
8653,86498,96.4,61874
1196,120391,100.0,61875
833,64821,92.0,61876
1185,90156,95.9,61877
1217,70441,94.9,61878
4570,90417,99.6,61880
632,67813,97.1,61882
4412,58009,92.9,61883
1081,114881,96.5,61884
4947,75045,70.1,61910
4647,72500,62.4,61911
1173,64000,90.7,61912
1229,56912,94.4,61913
1783,62396,95.5,61914
493,53281,91.9,61917
776,68750,92.6,61919
20923,53295,93.1,61920
2317,71125,93.2,61924
1054,74167,94.4,61925
643,78333,96.4,61928
639,62750,88.7,61929
749,85714,94.5,61930
1336,61750,90.2,61931
542,68594,92.5,61932
1114,65625,90.0,61933
286,89821,91.4,61936
1663,55000,90.1,61937
20965,52279,91.5,61938
294,53304,86.3,61940
196,42092,94.8,61941
972,71101,95.5,61942
1430,50806,92.5,61943
11562,53896,86.5,61944
152,57143,92.6,61949
7777,76962,89.0,61951
6305,65301,91.9,61953
193,49286,84.2,61955
2931,64773,91.9,61956
1778,59224,95.7,61957
1766,85938,90.7,62001
30166,55041,90.8,62002
485,92875,95.1,62006
1713,49167,88.4,62009
11133,70492,92.2,62010
273,38264,86.3,62011
6678,86250,94.5,62012
527,65875,91.1,62013
3749,75903,92.0,62014
592,61677,91.9,62015
3519,59353,91.9,62016
943,75156,88.9,62017
2954,44148,86.3,62018
317,52031,87.5,62019
925,104671,95.7,62021
978,101875,96.5,62022
150,66875,92.3,62023
9350,59784,91.0,62024
35947,95872,96.8,62025
1054,-666666666,100.0,62026
519,74375,93.0,62027
1070,60063,98.9,62028
75,43125,68.9,62030
717,76250,95.6,62031
754,59500,91.7,62032
4628,64183,89.4,62033
14497,91915,96.6,62034
16172,83529,95.3,62035
548,110288,96.2,62036
1542,76250,92.8,62037
40716,59542,88.9,62040
2256,72368,92.8,62044
520,66875,92.9,62045
919,83906,97.9,62046
1760,119583,92.1,62047
1626,42591,93.8,62048
8195,64980,86.5,62049
278,98155,88.7,62050
793,58007,91.5,62051
12625,72273,92.4,62052
332,64167,75.0,62053
367,47917,80.4,62054
8758,55227,92.9,62056
770,57614,91.5,62058
629,19286,91.0,62059
3534,32330,83.7,62060
1672,72500,96.9,62061
8461,91629,96.9,62062
977,50156,92.3,62063
2106,80014,90.5,62067
3230,49000,92.0,62069
1213,81250,91.9,62074
3168,65064,87.0,62075
73,49063,81.5,62076
317,59643,82.9,62077
102,-666666666,93.5,62078
469,-666666666,89.0,62079
2688,54688,83.9,62080
359,57917,99.6,62081
2547,61792,87.4,62082
157,-666666666,50.0,62083
1601,60694,95.7,62084
167,45682,100.0,62085
1213,50391,85.8,62086
2121,59097,89.0,62087
6439,63974,95.7,62088
528,45729,95.0,62089
1053,58958,90.2,62090
325,76250,76.4,62091
2422,47348,89.1,62092
500,56406,85.1,62093
1048,54135,84.4,62094
10801,61415,94.9,62095
2723,75586,91.9,62097
32,-666666666,62.5,62098
5166,16916,62.8,62201
6076,45221,83.7,62203
5908,33730,84.7,62204
5754,43371,85.1,62205
13477,33067,83.7,62206
6637,26155,84.3,62207
16690,75538,93.0,62208
1050,93389,96.3,62214
2074,108438,95.0,62215
2980,99821,96.7,62216
718,43750,96.0,62217
2009,94712,95.2,62218
1046,63553,88.8,62219
19277,64277,92.6,62220
29454,75112,96.0,62221
16534,69170,95.2,62223
5359,86650,89.5,62225
29333,66054,94.4,62226
6352,77639,94.3,62230
6680,76055,96.4,62231
6920,63053,92.7,62232
8217,69882,74.6,62233
32491,63527,92.0,62234
14630,109904,97.0,62236
2411,56652,87.6,62237
522,68967,89.3,62238
4076,64219,90.4,62239
2197,57014,91.4,62240
900,83021,95.7,62241
1534,45521,90.3,62242
6271,85389,95.0,62243
933,97250,89.0,62244
1698,82200,94.6,62245
10117,60250,88.6,62246
540,76484,97.6,62248
16649,86493,95.9,62249
652,67708,94.7,62250
717,39946,86.7,62253
6586,89933,93.8,62254
1030,76622,90.3,62255
34,76250,95.7,62256
1897,64821,96.2,62257
10572,89519,94.6,62258
6461,93649,98.3,62260
12,-666666666,100.0,62261
1854,55273,87.6,62262
5109,71761,93.3,62263
3237,73125,95.7,62264
4418,76951,91.3,62265
13,-666666666,100.0,62266
1001,84868,96.1,62268
35467,99258,96.1,62269
1994,70625,86.9,62271
1898,46098,83.8,62272
259,42375,93.3,62273
7942,54741,78.1,62274
3004,80429,92.0,62275
